               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  93,            0.029059,            0.054082,                   0,             0.78294,             0.74031,              0.8165,             0.55519,            0.031578,            0.059005,                   0,            0.003928,            0.003928,            0.003928
                  94,            0.029179,             0.05619,                   0,             0.81619,             0.72712,             0.81294,             0.55836,            0.031276,            0.058936,                   0,            0.003862,            0.003862,            0.003862
                  95,            0.028832,            0.052015,                   0,             0.80745,             0.71724,             0.81157,             0.55817,            0.031161,            0.059133,                   0,            0.003796,            0.003796,            0.003796
                  96,            0.028961,            0.053594,                   0,             0.82372,             0.71543,             0.81309,             0.55663,            0.031197,            0.058551,                   0,             0.00373,             0.00373,             0.00373
                  97,            0.028849,            0.052408,                   0,             0.79709,             0.73765,             0.81385,             0.55856,            0.031222,            0.058578,                   0,            0.003664,            0.003664,            0.003664
                  98,            0.028497,            0.052691,                   0,              0.8127,             0.72416,             0.80889,             0.55753,            0.031119,            0.059028,                   0,            0.003598,            0.003598,            0.003598
                  99,            0.028525,            0.052563,                   0,             0.82272,             0.72955,             0.81844,             0.55987,            0.030879,            0.058321,                   0,            0.003532,            0.003532,            0.003532
                 100,            0.028682,            0.053548,                   0,             0.81372,             0.73121,             0.81815,             0.56268,            0.031051,             0.05843,                   0,            0.003466,            0.003466,            0.003466
                 101,            0.028726,            0.054733,                   0,             0.78896,             0.75914,              0.8169,             0.56116,            0.031078,            0.059641,                   0,              0.0034,              0.0034,              0.0034
                 102,            0.027977,             0.05328,                   0,             0.80198,             0.74891,             0.81997,             0.56888,            0.030563,            0.058082,                   0,            0.003334,            0.003334,            0.003334
                 103,            0.028359,            0.053272,                   0,             0.78876,             0.75549,              0.8136,             0.56148,            0.031187,            0.058615,                   0,            0.003268,            0.003268,            0.003268
                 104,            0.028425,            0.052617,                   0,             0.82255,             0.73881,             0.81726,             0.56181,            0.030877,            0.059202,                   0,            0.003202,            0.003202,            0.003202
                 105,            0.028228,             0.05254,                   0,             0.81034,             0.75109,             0.82051,             0.56529,            0.030951,            0.058831,                   0,            0.003136,            0.003136,            0.003136
                 106,            0.028217,            0.053219,                   0,             0.83696,              0.7211,             0.81937,             0.56036,            0.031022,            0.058934,                   0,             0.00307,             0.00307,             0.00307
                 107,            0.028061,            0.052493,                   0,             0.80594,             0.74053,             0.81468,             0.56323,              0.0309,            0.059584,                   0,            0.003004,            0.003004,            0.003004
                 108,            0.027987,             0.05345,                   0,             0.81929,             0.73362,             0.81729,             0.56376,            0.030897,            0.058814,                   0,            0.002938,            0.002938,            0.002938
                 109,            0.027811,            0.052571,                   0,             0.83204,             0.73191,             0.81701,             0.56229,            0.030995,            0.059771,                   0,            0.002872,            0.002872,            0.002872
                 110,            0.027573,            0.051766,                   0,             0.82555,             0.72489,             0.81132,             0.56072,            0.031124,            0.060317,                   0,            0.002806,            0.002806,            0.002806
                 111,            0.027689,            0.051618,                   0,             0.80333,             0.74163,             0.81712,             0.56408,            0.030919,            0.059741,                   0,             0.00274,             0.00274,             0.00274
                 112,            0.028228,            0.051405,                   0,             0.82308,             0.72416,             0.81106,             0.56119,            0.030884,            0.060125,                   0,            0.002674,            0.002674,            0.002674
                 113,            0.027985,             0.05195,                   0,             0.82325,             0.74239,             0.82016,             0.56555,            0.030479,            0.058881,                   0,            0.002608,            0.002608,            0.002608
                 114,             0.02752,            0.050953,                   0,             0.82988,             0.73144,             0.81393,             0.56425,            0.030827,            0.060186,                   0,            0.002542,            0.002542,            0.002542
                 115,            0.027464,            0.050916,                   0,             0.83437,             0.72592,              0.8171,             0.56564,            0.030674,              0.0596,                   0,            0.002476,            0.002476,            0.002476
                 116,            0.027449,            0.051858,                   0,             0.82707,             0.73448,             0.81421,             0.56562,            0.030639,            0.059619,                   0,             0.00241,             0.00241,             0.00241
                 117,            0.027459,            0.052179,                   0,             0.81942,             0.73649,             0.81627,             0.56527,            0.030572,            0.060235,                   0,            0.002344,            0.002344,            0.002344
                 118,            0.026973,            0.051279,                   0,             0.80696,             0.73362,             0.81031,             0.56136,            0.030742,            0.060249,                   0,            0.002278,            0.002278,            0.002278
                 119,            0.026917,            0.051192,                   0,             0.82923,             0.72926,             0.82109,             0.57098,            0.030208,            0.059165,                   0,            0.002212,            0.002212,            0.002212
                 120,             0.02707,            0.050487,                   0,             0.80808,             0.74381,             0.81343,             0.56251,            0.030917,            0.060319,                   0,            0.002146,            0.002146,            0.002146
                 121,            0.027345,            0.050247,                   0,             0.81713,             0.73173,             0.81201,             0.56233,            0.030803,            0.060627,                   0,             0.00208,             0.00208,             0.00208
                 122,            0.026589,            0.049405,                   0,             0.81379,             0.75065,              0.8178,             0.56795,            0.030614,            0.060192,                   0,            0.002014,            0.002014,            0.002014
                 123,            0.027212,            0.051551,                   0,             0.82461,             0.71857,             0.81885,             0.56802,            0.030544,            0.059345,                   0,            0.001948,            0.001948,            0.001948
                 124,            0.027473,            0.051971,                   0,             0.81947,             0.75036,              0.8217,             0.56567,            0.031039,            0.059616,                   0,            0.001882,            0.001882,            0.001882
                 125,            0.026734,            0.050554,                   0,             0.82464,             0.73726,             0.81522,             0.56257,            0.030953,            0.059638,                   0,            0.001816,            0.001816,            0.001816
                 126,            0.026683,            0.051761,                   0,             0.83761,             0.72562,             0.81319,             0.56298,            0.030932,            0.060239,                   0,             0.00175,             0.00175,             0.00175
                 127,            0.026837,            0.051451,                   0,             0.82555,             0.73362,             0.81436,             0.56724,            0.030807,            0.060464,                   0,            0.001684,            0.001684,            0.001684
                 128,            0.026554,            0.050456,                   0,             0.80573,             0.75159,             0.81567,             0.57141,             0.03059,            0.060639,                   0,            0.001618,            0.001618,            0.001618
                 129,            0.026999,            0.050204,                   0,             0.81388,             0.74153,             0.81363,             0.56775,            0.030416,            0.060696,                   0,            0.001552,            0.001552,            0.001552
                 130,            0.026812,            0.052035,                   0,             0.80695,             0.75143,             0.81557,             0.56672,            0.030786,             0.06085,                   0,            0.001486,            0.001486,            0.001486
                 131,             0.02667,            0.051415,                   0,             0.82749,             0.74013,              0.8217,             0.57129,            0.030188,            0.060389,                   0,             0.00142,             0.00142,             0.00142
